route_station_id,station_seq,is_start,is_end,route_id,station_id
14858,15,0,0,100100228,123000264
14859,16,0,0,100100228,123000269
14860,17,0,0,100100228,123000270
14861,18,0,0,100100228,123000310
14862,19,0,0,100100228,123000283
14863,20,0,0,100100228,123000597
14864,21,0,0,100100228,123000286
14865,22,0,0,100100228,123000288
14866,23,0,0,100100228,123000289
14867,24,0,0,100100228,123000295
14868,25,0,0,100100228,123000296
14869,26,0,0,100100228,122000301
14870,27,0,0,100100228,122000319
14871,28,0,0,100100228,122000744
14872,29,0,0,100100228,122000320
14873,30,0,0,100100228,122000321
14874,31,0,0,100100228,122000304
14875,32,0,0,100100228,122900027
14876,33,0,0,100100228,122000675
14877,34,0,0,100100228,122900070
14878,35,0,0,100100228,122000315
14879,36,0,0,100100228,122000719
14880,37,0,0,100100228,122000316
14881,38,0,0,100100228,122000317
14882,39,0,0,100100228,122000743
14883,40,0,0,100100228,122000318
14884,41,0,0,100100228,122000718
14885,42,0,0,100100228,122000302
14886,43,0,0,100100228,122000303
14887,44,0,0,100100228,123000243
14888,45,0,0,100100228,123000244
14889,46,0,0,100100228,123000352
14890,47,0,0,100100228,123000287
14891,48,0,0,100100228,123000596
14892,49,0,0,100100228,123000284
14893,50,0,0,100100228,123000309
14894,51,0,0,100100228,123000271
14895,52,0,0,100100228,123000268
14896,53,0,0,100100228,123000265
14897,54,0,0,100100228,123000262
14898,55,0,0,100100228,123000224
14899,56,0,0,100100228,123000340
14900,57,0,0,100100228,123000181
14901,58,0,0,100100228,123000194
14902,59,0,0,100100228,123000210
14903,60,0,0,100100228,123000207
14904,61,0,0,100100228,123000205
14905,62,0,0,100100228,123000204
14906,63,0,0,100100228,123000202
14907,64,0,0,100100228,123000199
14908,65,0,1,100100228,123000198
14909,1,1,0,100100229,123000354
14910,2,0,0,100100229,123000356
14911,3,0,0,100100229,123000372
14912,4,0,0,100100229,123000375
14913,5,0,0,100100229,123000219
14914,6,0,0,100100229,123000217
14915,7,0,0,100100229,123000220
14916,8,0,0,100100229,123000233
14917,9,0,0,100100229,123000235
14918,10,0,0,100100229,123000254
14919,11,0,0,100100229,123000266
14920,12,0,0,100100229,123000160
14921,13,0,0,100100229,123000159
14922,14,0,0,100100229,123000135
14923,15,0,0,100100229,123000112
14924,16,0,0,100100229,123000111
14925,17,0,0,100100229,123000364
14926,18,0,0,100100229,123000101
14927,19,0,0,100100229,123000098
14928,20,0,0,100100229,123000096
14929,21,0,0,100100229,123000095
14930,22,0,0,100100229,123000079
14931,23,0,0,100100229,123000078
14932,24,0,0,100100229,123000071
14933,25,0,0,100100229,123000073
14934,26,0,0,100100229,123000075
14935,27,0,0,100100229,123000055
14936,28,0,0,100100229,122000093
14937,29,0,0,100100229,122000094
14938,30,0,0,100100229,122000090
14939,31,0,0,100100229,122000091
14940,32,0,0,100100229,122000092
14941,33,0,0,100100229,122000140
14942,34,0,0,100100229,123000065
14943,35,0,0,100100229,123000066
14944,36,0,0,100100229,123000074
14945,37,0,0,100100229,123000072
14946,38,0,0,100100229,123000077
14947,39,0,0,100100229,123000080
14948,40,0,0,100100229,123000088
14949,41,0,0,100100229,123000097
14950,42,0,0,100100229,123000099
14951,43,0,0,100100229,123000100
14952,44,0,0,100100229,123000120
14953,45,0,0,100100229,123000119
14954,46,0,0,100100229,123000118
14955,47,0,0,100100229,123000117
14956,48,0,0,100100229,123000278
14957,49,0,0,100100229,123000367
14958,50,0,0,100100229,123000255
14959,51,0,0,100100229,123000236
14960,52,0,0,100100229,123000234
14961,53,0,0,100100229,123000232
14962,54,0,0,100100229,123000365
14963,55,0,0,100100229,123000218
14964,56,0,0,100100229,123000361
14965,57,0,0,100100229,123000359
14966,58,0,0,100100229,123000357
14967,59,0,0,100100229,123000379
14968,60,0,1,100100229,123000355
14969,1,1,0,100100232,123000354
14970,2,0,0,100100232,123000658
14971,3,0,0,100100232,123000656
14972,4,0,0,100100232,123000650
14973,5,0,0,100100232,123000185
14974,6,0,0,100100232,123000313
14975,7,0,0,100100232,123000194
14976,8,0,0,100100232,123000193
14977,9,0,0,100100232,123000192
14978,10,0,0,100100232,123000654
14979,11,0,0,100100232,123000189
14980,12,0,0,100100232,123000190
14981,13,0,0,100100232,123000668
14982,14,0,0,100100232,123000662
14983,15,0,0,100100232,123000664
14984,16,0,0,100100232,123000680
14985,17,0,0,100100232,123000670
14986,18,0,0,100100232,123000655
14987,19,0,0,100100232,123000657
14988,20,0,0,100100232,123000677
14989,21,0,0,100100232,123000356
14990,22,0,0,100100232,123000372
14991,23,0,0,100100232,123000375
14992,24,0,0,100100232,123000382
14993,25,0,0,100100232,123000011
14994,26,0,0,100100232,123000009
14995,27,0,0,100100232,123000007
14996,28,0,0,100100232,123000101
14997,29,0,0,100100232,123000098
14998,30,0,0,100100232,123000096
14999,31,0,0,100100232,123000095
15000,32,0,0,100100232,123000094
15001,33,0,0,100100232,123000064
15002,34,0,0,100100232,123000060
15003,35,0,0,100100232,123000051
15004,36,0,0,100100232,123000052
15005,37,0,0,100100232,123000053
15006,38,0,0,100100232,123000054
15007,39,0,0,100100232,123000055
15008,40,0,0,100100232,122000330
15009,41,0,0,100100232,122000146
15010,42,0,0,100100232,122000153
15011,43,0,0,100100232,122000154
15012,44,0,0,100100232,122000204
15013,45,0,0,100100232,122000205
15014,46,0,0,100100232,122000206
15015,47,0,0,100100232,122000207
15016,48,0,0,100100232,122000192
15017,49,0,0,100100232,122000196
15018,50,0,0,100100232,122000151
15019,51,0,0,100100232,122000152
15020,52,0,0,100100232,122000145
15021,53,0,0,100100232,122000139
15022,54,0,0,100100232,122000140
15023,55,0,0,100100232,123000065
15024,56,0,0,100100232,123000068
15025,57,0,0,100100232,123000069
15026,58,0,0,100100232,123000056
15027,59,0,0,100100232,123000059
15028,60,0,0,100100232,123000061
15029,61,0,0,100100232,123000082
15030,62,0,0,100100232,123000081
15031,63,0,0,100100232,123000088
15032,64,0,0,100100232,123000097
15033,65,0,0,100100232,123000099
15034,66,0,0,100100232,123000100
15035,67,0,0,100100232,123000102
15036,68,0,0,100100232,123000010
15037,69,0,0,100100232,123000012
15038,70,0,0,100100232,123000383
15039,71,0,0,100100232,123000374
15040,72,0,0,100100232,123000373
15041,73,0,0,100100232,123000379
15042,74,0,0,100100232,123000658
15043,75,0,0,100100232,123000656
15044,76,0,0,100100232,123000671
15045,77,0,0,100100232,123000681
15046,78,0,0,100100232,123000665
15047,79,0,0,100100232,123000663
15048,80,0,0,100100232,123000197
15049,81,0,0,100100232,123000196
15050,82,0,0,100100232,123000195
15051,83,0,0,100100232,123000213
15052,84,0,0,100100232,123000684
15053,85,0,0,100100232,123000183
15054,86,0,0,100100232,123000312
15055,87,0,0,100100232,123000182
15056,88,0,0,100100232,123000651
15057,89,0,0,100100232,123000655
15058,90,0,0,100100232,123000657
15059,91,0,0,100100232,123000677
15060,92,0,1,100100232,123000355
15061,1,1,0,100100234,120000671
15062,2,0,0,100100234,121001315
15063,3,0,0,100100234,121000533
15064,4,0,0,100100234,121000532
15065,5,0,0,100100234,121000531
15066,6,0,0,100100234,121000530
15067,7,0,0,100100234,121000149
15068,8,0,0,100100234,121000024
15069,9,0,0,100100234,121000022
15070,10,0,0,100100234,121000020
15071,11,0,0,100100234,121000018
15072,12,0,0,100100234,121000114
15073,13,0,0,100100234,122000010
15074,14,0,0,100100234,122000011
15075,15,0,0,100100234,122000012
15076,16,0,0,100100234,122000024
15077,17,0,0,100100234,122000025
15078,18,0,0,100100234,122000026
15079,19,0,0,100100234,122000082
15080,20,0,0,100100234,122000065
15081,21,0,0,100100234,104000127
15082,22,0,0,100100234,104000123
15083,23,0,0,100100234,104000124
15084,24,0,0,100100234,104000304
15085,25,0,0,100100234,104000139
15086,26,0,0,100100234,104000141
15087,27,0,0,100100234,104000047
15088,28,0,0,100100234,104000048
15089,29,0,0,100100234,104000020
15090,30,0,0,100100234,104000021
15091,31,0,0,100100234,104000022
15092,32,0,0,100100234,104000040
15093,33,0,0,100100234,104000039
15094,34,0,0,100100234,106000443
15095,35,0,0,100100234,104000036
15096,36,0,0,100100234,104000035
15097,37,0,0,100100234,104000033
15098,38,0,0,100100234,104000031
15099,39,0,0,100100234,104000018
15100,40,0,0,100100234,104000019
15101,41,0,0,100100234,104000160
15102,42,0,0,100100234,104000159
15103,43,0,0,100100234,104000158
15104,44,0,0,100100234,104000134
15105,45,0,0,100100234,104000135
15106,46,0,0,100100234,104000136
15107,47,0,0,100100234,104000137
15108,48,0,0,100100234,103000110
15109,49,0,0,100100234,103000091
15110,50,0,0,100100234,103000090
15111,51,0,0,100100234,122000064
15112,52,0,0,100100234,122000077
15113,53,0,0,100100234,122000059
15114,54,0,0,100100234,122000651
15115,55,0,0,100100234,122000050
15116,56,0,0,100100234,122000007
15117,57,0,0,100100234,122000008
15118,58,0,0,100100234,121000109
15119,59,0,0,100100234,121000107
15120,60,0,0,100100234,121000017
15121,61,0,0,100100234,121000019
15122,62,0,0,100100234,121000021
15123,63,0,0,100100234,121000023
15124,64,0,0,100100234,119000289
15125,65,0,0,100100234,119000288
15126,66,0,0,100100234,119000287
15127,67,0,0,100100234,119000286
15128,68,0,0,100100234,119000285
15129,69,0,0,100100234,119000284
15130,70,0,0,100100234,121001314
15131,71,0,0,100100234,120000672
15132,72,0,1,100100234,120000061
15133,1,1,0,100100237,120000671
15134,2,0,0,100100237,121001315
15135,3,0,0,100100237,121000533
15136,4,0,0,100100237,121000532
15137,5,0,0,100100237,121000531
15138,6,0,0,100100237,121000530
15139,7,0,0,100100237,121000149
15140,8,0,0,100100237,121000024
15141,9,0,0,100100237,121000022
15142,10,0,0,100100237,121000020
15143,11,0,0,100100237,121000132
15144,12,0,0,100100237,121000130
15145,13,0,0,100100237,121000098
15146,14,0,0,100100237,121000099
15147,15,0,0,100100237,122000001
15148,16,0,0,100100237,122000003
15149,17,0,0,100100237,122000049
15150,18,0,0,100100237,122000055
15151,19,0,0,100100237,122000057
15152,20,0,0,100100237,122000079
15153,21,0,0,100100237,122000065
15154,22,0,0,100100237,122000067
15155,23,0,0,100100237,122000068
15156,24,0,0,100100237,122000086
15157,25,0,0,100100237,122000095
15158,26,0,0,100100237,122000141
15159,27,0,0,100100237,122000146
15160,28,0,0,100100237,122000328
15161,29,0,0,100100237,123000076
15162,30,0,0,100100237,123000075
15163,31,0,0,100100237,123000068
15164,32,0,0,100100237,123000069
15165,33,0,0,100100237,123000344
15166,34,0,0,100100237,123000345
15167,35,0,0,100100237,123000060
15168,36,0,0,100100237,123000058
15169,37,0,0,100100237,123000044
15170,38,0,0,100100237,123000042
15171,39,0,0,100100237,123000040
15172,40,0,0,100100237,123000037
15173,41,0,0,100100237,123000142
15174,42,0,0,100100237,123000353
15175,43,0,0,100100237,123000342
15176,44,0,0,100100237,123000026
15177,45,0,0,100100237,123000027
15178,46,0,0,100100237,123000029
15179,47,0,0,100100237,123000030
15180,48,0,0,100100237,123000306
15181,49,0,0,100100237,123000339
15182,50,0,0,100100237,123000019
15183,51,0,0,100100237,123000020
15184,52,0,0,100100237,123000021
15185,53,0,0,100100237,123000022
15186,54,0,0,100100237,123000017
15187,55,0,0,100100237,123000018
15188,56,0,0,100100237,123000302
15189,57,0,0,100100237,123000315
15190,58,0,0,100100237,123000031
15191,59,0,0,100100237,123000032
15192,60,0,0,100100237,123000303
15193,61,0,0,100100237,123000028
15194,62,0,0,100100237,123000338
15195,63,0,0,100100237,123000025
15196,64,0,0,100100237,123000034
15197,65,0,0,100100237,123000610
15198,66,0,0,100100237,123000035
15199,67,0,0,100100237,123000036
15200,68,0,0,100100237,123000041
15201,69,0,0,100100237,123000049
15202,70,0,0,100100237,123000059
15203,71,0,0,100100237,123000061
15204,72,0,0,100100237,123000063
15205,73,0,0,100100237,123000366
15206,74,0,0,100100237,123000053
15207,75,0,0,100100237,123000066
15208,76,0,0,100100237,123000067
15209,77,0,0,100100237,122000327
15210,78,0,0,100100237,122000388
15211,79,0,0,100100237,122000386
15212,80,0,0,100100237,122000139
15213,81,0,0,100100237,122000094
15214,82,0,0,100100237,122000089
15215,83,0,0,100100237,122000085
15216,84,0,0,100100237,122000069
15217,85,0,0,100100237,122000064
15218,86,0,0,100100237,122000063
15219,87,0,0,100100237,122000056
15220,88,0,0,100100237,122000054
15221,89,0,0,100100237,122000048
15222,90,0,0,100100237,122000004
15223,91,0,0,100100237,122000002
15224,92,0,0,100100237,121000100
15225,93,0,0,100100237,121000128
15226,94,0,0,100100237,121000129
15227,95,0,0,100100237,121000131
15228,96,0,0,100100237,121000019
15229,97,0,0,100100237,121000021
15230,98,0,0,100100237,121000023
15231,99,0,0,100100237,119000289
15232,100,0,0,100100237,119000288
15233,101,0,0,100100237,119000287
15234,102,0,0,100100237,119000286
15235,103,0,0,100100237,119000285
15236,104,0,0,100100237,119000284
15237,105,0,0,100100237,121001314
15238,106,0,0,100100237,120000672
15239,107,0,1,100100237,120000061
15240,1,1,0,100100246,122000241
15241,2,0,0,100100246,122000240
15242,3,0,0,100100246,122000239
15243,4,0,0,100100246,122000238
15244,5,0,0,100100246,122000129
15245,6,0,0,100100246,122000117
15246,7,0,0,100100246,122000118
15247,8,0,0,100100246,122000206
15248,9,0,0,100100246,122000207
15249,10,0,0,100100246,122000208
15250,11,0,0,100100246,122000187
15251,12,0,0,100100246,122000758
15252,13,0,0,100100246,122000190
15253,14,0,0,100100246,121000056
15254,15,0,0,100100246,121000213
15255,16,0,0,100100246,121000215
15256,17,0,0,100100246,121000218
15257,18,0,0,100100246,121000222
15258,19,0,0,100100246,121000225
15259,20,0,0,100100246,121000234
15260,21,0,0,100100246,121000236
15261,22,0,0,100100246,121000238
15262,23,0,0,100100246,121000240
15263,24,0,0,100100246,121000962
15264,25,0,0,100100246,121000242
15265,26,0,0,100100246,121000244
15266,27,0,0,100100246,121000246
15267,28,0,0,100100246,121001330
15268,29,0,0,100100246,204000245
15269,30,0,0,100100246,121000248
15270,31,0,0,100100246,121000247
15271,32,0,0,100100246,121000245
15272,33,0,0,100100246,121000243
15273,34,0,0,100100246,121000981
15274,35,0,0,100100246,121000961
15275,36,0,0,100100246,121000241
15276,37,0,0,100100246,121000239
15277,38,0,0,100100246,121000237
15278,39,0,0,100100246,121000235
15279,40,0,0,100100246,121000226
15280,41,0,0,100100246,121000217
15281,42,0,0,100100246,121000219
15282,43,0,0,100100246,121000216
15283,44,0,0,100100246,121000214
15284,45,0,0,100100246,122000215
15285,46,0,0,100100246,122000217
15286,47,0,0,100100246,122900045
15287,48,0,0,100100246,122000210
15288,49,0,0,100100246,122000211
15289,50,0,0,100100246,122000226
15290,51,0,0,100100246,122000227
15291,52,0,0,100100246,122000228
15292,53,0,0,100100246,122000229
15293,54,0,0,100100246,122000342
15294,55,0,0,100100246,122000230
15295,56,0,0,100100246,122000231
15296,57,0,0,100100246,122000232
15297,58,0,1,100100246,122000343
15298,1,1,0,100100247,122000128
15299,2,0,0,100100247,122000248
15300,3,0,0,100100247,122000247
15301,4,0,0,100100247,122000244
15302,5,0,0,100100247,122000349
15303,6,0,0,100100247,122000240
15304,7,0,0,100100247,122000239
15305,8,0,0,100100247,122000392
15306,9,0,0,100100247,122000382
15307,10,0,0,100100247,122000267
15308,11,0,0,100100247,122000268
15309,12,0,0,100100247,122000269
15310,13,0,0,100100247,122000270
15311,14,0,0,100100247,122900047
15312,15,0,0,100100247,122000503
15313,16,0,0,100100247,122000544
15314,17,0,0,100100247,122000213
15315,18,0,0,100100247,122000214
15316,19,0,0,100100247,121000194
15317,20,0,0,100100247,122000219
15318,21,0,0,100100247,122000524
15319,22,0,0,100100247,122900051
15320,23,0,0,100100247,122000271
15321,24,0,0,100100247,122000272
15322,25,0,0,100100247,122000273
15323,26,0,0,100100247,122000274
15324,27,0,0,100100247,122000275
15325,28,0,0,100100247,122000237
15326,29,0,0,100100247,122000231
15327,30,0,0,100100247,122000242
15328,31,0,0,100100247,122000243
15329,32,0,0,100100247,122000249
15330,33,0,0,100100247,122000250
15331,34,0,1,100100247,122000136
15332,1,1,0,100100248,117000130
15333,2,0,0,100100248,117000320
15334,3,0,0,100100248,117000016
15335,4,0,0,100100248,117000019
15336,5,0,0,100100248,117000023
15337,6,0,0,100100248,117000021
15338,7,0,0,100100248,117000926
15339,8,0,0,100100248,117000017
15340,9,0,0,100100248,116000151
15341,10,0,0,100100248,213000218
15342,11,0,0,100100248,116000142
15343,12,0,0,100100248,116000144
15344,13,0,0,100100248,114000125
15345,14,0,0,100100248,114000202
15346,15,0,0,100100248,114000203
15347,16,0,0,100100248,114000115
15348,17,0,0,100100248,114000113
15349,18,0,0,100100248,114000111
15350,19,0,0,100100248,114000109
15351,20,0,0,100100248,114000147
15352,21,0,0,100100248,114000396
15353,22,0,0,100100248,114000144
15354,23,0,0,100100248,114000139
15355,24,0,0,100100248,114000165
15356,25,0,0,100100248,114000155
15357,26,0,0,100100248,114000151
15358,27,0,0,100100248,114000162
15359,28,0,0,100100248,114000161
15360,29,0,0,100100248,114000070
15361,30,0,0,100100248,118000119
15362,31,0,0,100100248,118000118
15363,32,0,0,100100248,118000081
15364,33,0,0,100100248,118000078
15365,34,0,0,100100248,118000033
15366,35,0,0,100100248,118000024
15367,36,0,0,100100248,118000023
15368,37,0,0,100100248,118000076
15369,38,0,0,100100248,118000513
15370,39,0,0,100100248,118000198
15371,40,0,0,100100248,118000073
15372,41,0,0,100100248,118000070
15373,42,0,0,100100248,118000069
15374,43,0,0,100100248,118000066
15375,44,0,0,100100248,118000064
15376,45,0,0,100100248,118000060
15377,46,0,0,100100248,102000044
15378,47,0,0,100100248,102000042
15379,48,0,0,100100248,102000041
15380,49,0,0,100100248,102000158
15381,50,0,0,100100248,102000026
15382,51,0,0,100100248,102000163
15383,52,0,0,100100248,102000164
15384,53,0,0,100100248,102000040
15385,54,0,0,100100248,102000043
15386,55,0,0,100100248,102000237
15387,56,0,0,100100248,118000061
15388,57,0,0,100100248,118000065
15389,58,0,0,100100248,118000068
15390,59,0,0,100100248,118000071
15391,60,0,0,100100248,118000072
15392,61,0,0,100100248,118000197
15393,62,0,0,100100248,118000008
15394,63,0,0,100100248,118000067
15395,64,0,0,100100248,118000021
15396,65,0,0,100100248,118000020
15397,66,0,0,100100248,118000034
15398,67,0,0,100100248,118000077
15399,68,0,0,100100248,118000080
15400,69,0,0,100100248,118000117
15401,70,0,0,100100248,118000120
15402,71,0,0,100100248,114000065
15403,72,0,0,100100248,114000064
15404,73,0,0,100100248,114000063
15405,74,0,0,100100248,114000167
15406,75,0,0,100100248,114000176
15407,76,0,0,100100248,114000174
15408,77,0,0,100100248,114000168
15409,78,0,0,100100248,114000180
15410,79,0,0,100100248,114000177
15411,80,0,0,100100248,114000108
15412,81,0,0,100100248,114000110
15413,82,0,0,100100248,114000112
15414,83,0,0,100100248,114000114
15415,84,0,0,100100248,114000225
15416,85,0,0,100100248,114000250
15417,86,0,0,100100248,114000249
15418,87,0,0,100100248,114000227
15419,88,0,0,100100248,114000212
15420,89,0,0,100100248,114000213
15421,90,0,0,100100248,116000145
15422,91,0,0,100100248,116000612
15423,92,0,0,100100248,116000143
15424,93,0,0,100100248,213000118
15425,94,0,0,100100248,116000140
15426,95,0,0,100100248,116000148
15427,96,0,0,100100248,117000016
15428,97,0,0,100100248,117000018
15429,98,0,0,100100248,117000020
15430,99,0,0,100100248,117000135
15431,100,0,0,100100248,117000136
15432,101,0,0,100100248,117000928
15433,102,0,1,100100248,117000131
15434,1,1,0,100100249,117000132
15435,2,0,0,100100249,117000054
15436,3,0,0,100100249,117000056
15437,4,0,0,100100249,117000089
15438,5,0,0,100100249,117000091
15439,6,0,0,100100249,117000093
15440,7,0,0,100100249,117000095
15441,8,0,0,100100249,117000097
15442,9,0,0,100100249,117000099
15443,10,0,0,100100249,117000102
15444,11,0,0,100100249,117000104
15445,12,0,0,100100249,117000106
15446,13,0,0,100100249,117000141
15447,14,0,0,100100249,117000108
15448,15,0,0,100100249,117000110
15449,16,0,0,100100249,117000111
15450,17,0,0,100100249,117000112
15451,18,0,0,100100249,120000016
15452,19,0,0,100100249,120000445
15453,20,0,0,100100249,120000017
15454,21,0,0,100100249,120000018
15455,22,0,0,100100249,120000160
15456,23,0,0,100100249,120000019
15457,24,0,0,100100249,120000020
15458,25,0,0,100100249,120000021
15459,26,0,0,100100249,120000022
15460,27,0,0,100100249,120000023
15461,28,0,0,100100249,120000024
15462,29,0,0,100100249,120000025
15463,30,0,0,100100249,120000026
15464,31,0,0,100100249,120000027
15465,32,0,0,100100249,121000182
15466,33,0,0,100100249,121000183
15467,34,0,0,100100249,121000184
15468,35,0,0,100100249,121000185
15469,36,0,0,100100249,121000186
15470,37,0,0,100100249,121000069
15471,38,0,0,100100249,121000068
15472,39,0,0,100100249,121000063
15473,40,0,0,100100249,121000064
15474,41,0,0,100100249,121000059
15475,42,0,0,100100249,121000061
15476,43,0,0,100100249,121000138
15477,44,0,0,100100249,121000144
15478,45,0,0,100100249,121000135
15479,46,0,0,100100249,121000137
15480,47,0,0,100100249,121000136
15481,48,0,0,100100249,121000062
15482,49,0,0,100100249,121000300
15483,50,0,0,100100249,121000066
15484,51,0,0,100100249,121000065
15485,52,0,0,100100249,121000067
15486,53,0,0,100100249,121000076
15487,54,0,0,100100249,121000177
15488,55,0,0,100100249,121000178
15489,56,0,0,100100249,121000179
15490,57,0,0,100100249,121000263
15491,58,0,0,100100249,121000181
15492,59,0,0,100100249,119000048
15493,60,0,0,100100249,119000049
15494,61,0,0,100100249,120000002
15495,62,0,0,100100249,120000003
15496,63,0,0,100100249,120000004
15497,64,0,0,100100249,120000005
15498,65,0,0,100100249,120000006
15499,66,0,0,100100249,120000007
15500,67,0,0,100100249,120000008
15501,68,0,0,100100249,120000159
15502,69,0,0,100100249,120000421
15503,70,0,0,100100249,120000010
15504,71,0,0,100100249,120000011
15505,72,0,0,100100249,120000012
15506,73,0,0,100100249,120000013
15507,74,0,0,100100249,117000109
15508,75,0,0,100100249,117000107
15509,76,0,0,100100249,117000140
15510,77,0,0,100100249,117000105
15511,78,0,0,100100249,117000103
15512,79,0,0,100100249,117000098
15513,80,0,0,100100249,117000096
15514,81,0,0,100100249,117000094
15515,82,0,0,100100249,117000092
15516,83,0,0,100100249,117000090
15517,84,0,0,100100249,117000057
15518,85,0,0,100100249,117000055
15519,86,0,1,100100249,117000920
15520,1,1,0,100100250,120000452
15521,2,0,0,100100250,120000056
15522,3,0,0,100100250,120000057
15523,4,0,0,100100250,120000058
15524,5,0,0,100100250,120000028
15525,6,0,0,100100250,120000167
15526,7,0,0,100100250,120000168
15527,8,0,0,100100250,120000169
15528,9,0,0,100100250,120000170
15529,10,0,0,100100250,120000171
15530,11,0,0,100100250,120000172
15531,12,0,0,100100250,110000654
15532,13,0,0,100100250,120000173
15533,14,0,0,100100250,120000174
15534,15,0,0,100100250,120000188
15535,16,0,0,100100250,120000190
15536,17,0,0,100100250,120000191
15537,18,0,0,100100250,120000192
15538,19,0,0,100100250,120000195
15539,20,0,0,100100250,120000196
15540,21,0,0,100100250,120000197
15541,22,0,0,100100250,120000029
15542,23,0,0,100100250,120000665
15543,24,0,0,100100250,120000030
15544,25,0,0,100100250,120000031
15545,26,0,0,100100250,120000150
15546,27,0,0,100100250,120000032
15547,28,0,0,100100250,120000033
15548,29,0,0,100100250,120000034
15549,30,0,0,100100250,119000075
15550,31,0,0,100100250,119000073
15551,32,0,0,100100250,119000139
15552,33,0,0,100100250,119000317
15553,34,0,0,100100250,119000137
15554,35,0,0,100100250,119000135
15555,36,0,0,100100250,119000109
15556,37,0,0,100100250,119000111
15557,38,0,0,100100250,119000102
15558,39,0,0,100100250,119000032
15559,40,0,0,100100250,119000113
15560,41,0,0,100100250,119000112
15561,42,0,0,100100250,119000110
15562,43,0,0,100100250,119000136
15563,44,0,0,100100250,119000138
15564,45,0,0,100100250,119000316
15565,46,0,0,100100250,119000140
15566,47,0,0,100100250,119000072
15567,48,0,0,100100250,119000074
15568,49,0,0,100100250,120000035
15569,50,0,0,100100250,120000036
15570,51,0,0,100100250,120000456
15571,52,0,0,100100250,120000228
15572,53,0,0,100100250,120000039
15573,54,0,0,100100250,120000040
15574,55,0,0,100100250,120000668
15575,56,0,0,100100250,120000028
15576,57,0,0,100100250,120000181
15577,58,0,0,100100250,120000182
15578,59,0,0,100100250,120000183
15579,60,0,0,100100250,120000184
15580,61,0,0,100100250,120000186
15581,62,0,0,100100250,120000187
15582,63,0,0,100100250,120000188
15583,64,0,0,100100250,120000172
15584,65,0,0,100100250,110000654
15585,66,0,0,100100250,120000238
15586,67,0,0,100100250,120000174
15587,68,0,0,100100250,120000188
15588,69,0,0,100100250,120000190
15589,70,0,0,100100250,120000191
15590,71,0,0,100100250,120000192
15591,72,0,0,100100250,120000195
15592,73,0,0,100100250,120000196
15593,74,0,0,100100250,120000197
15594,75,0,0,100100250,120000041
15595,76,0,0,100100250,120000042
15596,77,0,1,100100250,120000453
15597,1,1,0,100100251,120000173
15598,2,0,0,100100251,120000174
15599,3,0,0,100100251,120000175
15600,4,0,0,100100251,120000176
15601,5,0,0,100100251,120000177
15602,6,0,0,100100251,120000178
15603,7,0,0,100100251,120000179
15604,8,0,0,100100251,120000180
15605,9,0,0,100100251,120000029
15606,10,0,0,100100251,120000665
15607,11,0,0,100100251,120000030
15608,12,0,0,100100251,120000031
15609,13,0,0,100100251,120000150
15610,14,0,0,100100251,120000032
15611,15,0,0,100100251,120000033
15612,16,0,0,100100251,120000034
15613,17,0,0,100100251,120000134
15614,18,0,0,100100251,120000137
15615,19,0,0,100100251,120000139
15616,20,0,0,100100251,120000141
15617,21,0,0,100100251,120000143
15618,22,0,0,100100251,119000315
15619,23,0,0,100100251,120000145
15620,24,0,0,100100251,120000144
15621,25,0,0,100100251,120000142
15622,26,0,0,100100251,120000140
15623,27,0,0,100100251,120000138
15624,28,0,0,100100251,120000135
15625,29,0,0,100100251,120000035
15626,30,0,0,100100251,120000036
15627,31,0,0,100100251,120000456
15628,32,0,0,100100251,120000228
15629,33,0,0,100100251,120000039
15630,34,0,0,100100251,120000040
15631,35,0,0,100100251,120000668
15632,36,0,0,100100251,120000028
15633,37,0,0,100100251,120000167
15634,38,0,0,100100251,120000168
15635,39,0,0,100100251,120000169
15636,40,0,0,100100251,120000170
15637,41,0,0,100100251,120000171
15638,42,0,0,100100251,120000172
15639,43,0,0,100100251,110000654
15640,44,0,1,100100251,120000238
15641,1,1,0,100100252,120000225
15642,2,0,0,100100252,120000226
15643,3,0,0,100100252,120000227
15644,4,0,0,100100252,120000056
15645,5,0,0,100100252,120000057
15646,6,0,0,100100252,120000058
15647,7,0,0,100100252,120000029
15648,8,0,0,100100252,120000665
15649,9,0,0,100100252,120000030
15650,10,0,0,100100252,120000031
15651,11,0,0,100100252,120000150
15652,12,0,0,100100252,120000032
15653,13,0,0,100100252,120000033
15654,14,0,0,100100252,120000034
15655,15,0,0,100100252,120000673
15656,16,0,0,100100252,120000231
15657,17,0,0,100100252,120000230
15658,18,0,0,100100252,120000035
15659,19,0,0,100100252,120000036
15660,20,0,0,100100252,120000456
15661,21,0,0,100100252,120000228
15662,22,0,0,100100252,120000039
15663,23,0,0,100100252,120000040
15664,24,0,0,100100252,120000668
15665,25,0,0,100100252,120000670
15666,26,0,0,100100252,120000041
15667,27,0,0,100100252,120000042
15668,28,0,0,100100252,120000217
15669,29,0,0,100100252,120000218
15670,30,0,0,100100252,120000219
15671,31,0,0,100100252,120000220
15672,32,0,1,100100252,120000664
15673,1,1,0,100100253,120000452
15674,2,0,0,100100253,120000056
15675,3,0,0,100100253,120000057
15676,4,0,0,100100253,120000058
15677,5,0,0,100100253,120000028
15678,6,0,0,100100253,120000181
